val1,val2,val3,last_matrix,num_moves_Q_learning_needs,min_a_b_sqrt_c,max_a_b_sqrt_c
-2,6,-2,1,5,2.0,2.449489742783178
-10,-13,0,4,13,0.0,10.0
2,-15,-6,3,9,2.0,6.0
-12,9,-6,4,23,3.0,12.0
6,8,0,3,9,0.0,6.0
-1,-1,-5,4,7,1.0,5.0
1,0,7,3,7,0.0,7.0
-9,-26,7,4,19,5.0990195135927845,9.0
-4,-6,10,4,13,2.449489742783178,10.0
-7,-7,-1,2,9,1.0,7.0
2,4,6,3,7,2.0,6.0
-1,1,-5,4,5,1.0,5.0
-2,-7,6,3,7,2.0,6.0
9,6,3,3,13,2.449489742783178,9.0
-1,-4,5,3,5,1.0,5.0
-1,9,3,4,9,1.0,3.0
2,2,0,2,3,0.0,2.0
-5,12,-1,2,9,1.0,5.0
-7,-35,1,2,17,1.0,7.0
0,-1,4,3,5,0.0,4.0
9,-30,-7,1,15,5.477225575051661,9.0
-4,-23,4,3,11,4.0,4.795831523312719
6,11,8,1,13,3.3166247903554,8.0
3,-1,-1,2,3,1.0,3.0
11,30,9,3,25,5.477225575051661,11.0
2,8,2,3,7,2.0,2.8284271247461903
1,21,7,2,11,1.0,7.0
-2,3,6,2,9,1.7320508075688772,6.0
-13,47,-5,2,21,5.0,13.0
0,9,0,2,11,0.0,3.0
6,4,0,3,7,0.0,6.0
2,-6,10,1,15,2.0,10.0
2,17,4,3,11,2.0,4.123105625617661
-1,7,-3,4,7,1.0,3.0
-2,2,-4,2,5,1.4142135623730951,4.0
1,-14,-5,4,9,1.0,5.0
-2,-1,0,2,3,0.0,2.0
-7,50,-11,4,17,7.0,11.0
-12,0,-2,3,17,0.0,12.0
2,1,-4,4,7,1.0,4.0
-4,2,2,3,7,1.4142135623730951,4.0
-7,5,3,2,11,2.23606797749979,7.0
-5,-5,-9,2,17,2.23606797749979,9.0
-3,-10,7,2,9,3.0,7.0
-11,8,1,4,13,1.0,11.0
-3,-3,7,3,9,1.7320508075688772,7.0
-8,54,-10,2,17,7.3484692283495345,10.0
2,-8,-2,2,7,2.0,2.8284271247461903
1,3,3,3,3,1.0,3.0
5,4,1,1,5,1.0,5.0
-8,-16,4,3,11,4.0,8.0
4,-8,-4,2,7,2.8284271247461903,4.0
6,-11,-4,1,9,3.3166247903554,6.0
-4,44,-6,1,23,4.0,6.6332495807108
5,-14,-5,4,9,3.7416573867739413,5.0
-2,16,6,4,13,2.0,6.0
-9,-13,1,4,11,1.0,9.0
-3,4,-11,4,13,2.0,11.0
1,-3,3,4,5,1.0,3.0
2,-21,-10,4,13,2.0,10.0
2,-4,-2,1,3,2.0,2.0
12,25,4,3,15,4.0,12.0
2,45,6,3,21,2.0,6.708203932499369
7,-4,1,1,9,1.0,7.0
2,-5,-2,3,5,2.0,2.23606797749979
11,14,1,3,15,1.0,11.0
9,-10,1,1,13,1.0,9.0
-6,28,-4,4,11,4.0,6.0
4,-5,2,3,9,2.0,4.0
-3,11,-7,4,9,3.0,7.0
-3,1,-5,3,7,1.0,5.0
-2,5,2,1,7,2.0,2.23606797749979
-2,10,-2,1,9,2.0,3.1622776601683795
5,-18,-5,1,9,4.242640687119285,5.0
3,2,7,1,9,1.4142135623730951,7.0
-10,-25,10,3,21,5.0,10.0
-1,-3,5,3,5,1.0,5.0
4,-11,-4,3,7,3.3166247903554,4.0
1,-8,-7,4,9,1.0,7.0
1,-5,-3,4,5,1.0,3.0
2,11,8,1,9,2.0,8.0
-2,-11,6,1,7,2.0,6.0
1,8,3,1,7,1.0,3.0
5,-4,5,3,11,2.0,5.0
-5,-4,3,2,7,2.0,5.0
-7,7,-5,2,11,2.6457513110645907,7.0
8,5,2,1,9,2.0,8.0
-5,13,-3,1,7,3.0,5.0
2,-9,6,1,11,2.0,6.0
-2,4,-12,2,25,2.0,12.0
0,14,-4,3,11,0.0,4.0
-3,2,1,2,5,1.0,3.0
10,29,4,1,13,4.0,10.0
-7,-5,-3,3,11,2.23606797749979,7.0
-2,1,6,3,9,1.0,6.0
-1,-1,1,2,1,1.0,1.0
-6,33,-8,4,13,5.744562646538029,8.0
0,0,-2,4,1,0.0,2.0
-1,1,-1,1,1,1.0,1.0
4,14,10,2,13,3.7416573867739413,10.0
1,4,-5,3,7,1.0,5.0
6,1,0,2,7,0.0,6.0
1,-12,5,3,11,1.0,5.0
-4,-8,-10,3,17,2.8284271247461903,10.0
-3,2,1,1,5,1.0,3.0
0,5,-10,4,11,0.0,10.0
-9,-1,1,4,9,1.0,9.0
2,-25,-12,2,17,2.0,12.0
12,-47,-6,2,17,6.0,12.0
1,-9,-5,2,7,1.0,5.0
-3,9,-3,1,5,3.0,3.0
7,10,3,2,9,3.0,7.0
3,-33,-11,3,19,3.0,11.0
-5,-12,9,4,13,3.4641016151377544,9.0
3,-10,1,3,11,1.0,3.1622776601683795
-1,4,1,3,7,1.0,2.0
-10,0,0,2,9,0.0,10.0
-7,24,-7,1,13,4.898979485566356,7.0
-5,-6,-1,2,9,1.0,5.0
3,-6,-1,4,5,1.0,3.0
2,-4,-2,1,3,2.0,2.0
0,7,6,3,9,0.0,6.0
10,-4,0,2,11,0.0,10.0
9,40,5,1,13,5.0,9.0
2,6,8,3,9,2.0,8.0
2,4,8,2,9,2.0,8.0
2,-11,4,1,11,2.0,4.0
2,6,6,3,7,2.0,6.0
4,17,6,4,9,4.0,6.0
4,-10,2,4,11,2.0,4.0
-3,-4,3,4,5,2.0,3.0
3,1,-5,1,9,1.0,5.0
1,0,-7,1,7,0.0,7.0
1,3,-1,4,5,1.0,1.7320508075688772
6,-1,-4,3,9,1.0,6.0
-2,16,-4,4,9,2.0,4.0
-3,-1,-1,2,5,1.0,3.0
8,9,4,2,11,3.0,8.0
-6,16,-2,4,9,2.0,6.0
-8,-11,-6,3,19,3.3166247903554,8.0
7,-9,-3,2,9,3.0,7.0
-4,23,-4,1,11,4.0,4.795831523312719
-2,-2,-2,2,5,1.4142135623730951,2.0
-11,28,-1,4,15,1.0,11.0
-4,-10,-2,1,11,2.0,4.0
-2,-3,4,2,5,1.7320508075688772,4.0
9,13,3,2,11,3.0,9.0
4,5,0,3,7,0.0,4.0
-3,-5,-3,1,9,2.23606797749979,3.0
-4,-17,2,3,11,2.0,4.123105625617661
5,-37,-3,4,19,3.0,6.082762530298219
-2,1,4,3,7,1.0,4.0
-4,24,-6,2,9,4.0,6.0
7,32,7,4,13,5.656854249492381,7.0
-1,10,-1,4,11,1.0,3.1622776601683795
4,-2,2,4,7,1.4142135623730951,4.0
-4,22,-6,4,9,4.0,6.0
1,-13,-3,2,11,1.0,3.605551275463989
-5,-3,-5,1,11,1.7320508075688772,5.0
-9,-22,3,1,11,3.0,9.0
-1,4,1,4,7,1.0,2.0
-4,9,-4,1,7,3.0,4.0
-7,2,1,2,9,1.0,7.0
3,22,13,1,17,3.0,13.0
6,-12,-2,3,7,2.0,6.0
0,7,6,3,9,0.0,6.0
-9,-13,5,4,13,3.605551275463989,9.0
0,19,-6,2,13,0.0,6.0
0,-22,4,1,15,0.0,4.69041575982343
-2,-29,6,3,15,2.0,6.0
3,-1,-7,4,9,1.0,7.0
4,10,8,1,11,3.1622776601683795,8.0
1,0,-1,4,1,0.0,1.0
5,-15,-5,1,9,3.872983346207417,5.0
3,14,-1,4,13,1.0,3.7416573867739413
2,11,10,3,11,2.0,10.0
2,9,0,3,9,0.0,3.0
8,33,2,3,15,2.0,8.0
-9,-2,-1,3,11,1.0,9.0
-3,0,-1,4,3,0.0,3.0
12,-28,-10,4,25,5.291502622129181,12.0
8,35,8,2,15,5.916079783099616,8.0
2,18,4,2,11,2.0,4.242640687119285
3,-1,3,4,7,1.0,3.0
2,-6,0,3,7,0.0,2.449489742783178
-2,41,-12,1,17,2.0,12.0
-3,-1,-1,1,5,1.0,3.0
-2,-5,0,4,7,0.0,2.23606797749979
1,-1,7,3,9,1.0,7.0
-4,-23,0,1,19,0.0,4.795831523312719
-3,22,-7,1,11,3.0,7.0
-3,-37,5,1,17,3.0,6.082762530298219
4,-34,6,2,27,4.0,6.0
-5,-14,3,3,7,3.0,5.0
-8,-14,2,3,9,2.0,8.0
-4,-13,2,3,9,2.0,4.0
1,-9,1,4,11,1.0,3.0
-2,-3,0,2,5,0.0,2.0
5,-6,-1,3,7,1.0,5.0
-3,4,1,2,7,1.0,3.0
1,-15,-7,1,11,1.0,7.0
-13,30,-3,4,21,3.0,13.0
2,20,8,2,11,2.0,8.0
-3,11,-9,3,11,3.0,9.0
1,1,3,1,3,1.0,3.0
-5,3,-3,4,7,1.7320508075688772,5.0
3,3,-1,2,5,1.0,3.0
-3,3,1,4,5,1.0,3.0
-4,-22,8,2,11,4.0,8.0
-3,6,-1,2,5,1.0,3.0
-8,-8,2,2,9,2.0,8.0
-3,-12,7,3,9,3.0,7.0
-5,-2,-1,2,7,1.0,5.0
-3,-2,1,3,3,1.0,3.0
-6,-18,0,4,11,0.0,6.0
4,-27,-6,4,11,4.0,6.0
-4,-1,-2,2,7,1.0,4.0
5,-14,-5,1,9,3.7416573867739413,5.0
3,-7,-3,2,5,2.6457513110645907,3.0
-4,-8,2,2,5,2.0,4.0
1,-7,9,2,11,1.0,9.0
6,5,0,1,7,0.0,6.0
5,14,5,1,9,3.7416573867739413,5.0
-4,4,-4,3,7,2.0,4.0
7,-42,-11,1,17,6.48074069840786,11.0
-4,12,-2,2,7,2.0,4.0
12,-10,0,1,17,0.0,12.0
-3,18,-5,4,9,3.0,5.0
9,-7,3,3,15,2.6457513110645907,9.0
5,-3,5,1,11,1.7320508075688772,5.0
-5,11,-7,4,11,3.3166247903554,7.0
8,-19,-2,4,11,2.0,8.0
-11,20,-7,4,25,4.47213595499958,11.0
8,-19,0,4,13,0.0,8.0
-6,-5,0,2,7,0.0,6.0
1,1,-7,2,9,1.0,7.0
0,9,0,3,11,0.0,3.0
-2,12,-8,4,9,2.0,8.0
5,16,-1,2,13,1.0,5.0
0,13,4,2,11,0.0,4.0
-12,-89,10,3,25,9.433981132056603,12.0
10,-7,-4,2,15,2.6457513110645907,10.0
-7,-52,9,1,19,7.0,9.0
1,-4,5,2,7,1.0,5.0
-2,-21,4,3,13,2.0,4.58257569495584
0,-15,-6,4,11,0.0,6.0
-1,1,5,3,7,1.0,5.0
-4,26,-10,2,17,4.0,10.0
7,-45,-7,3,15,6.708203932499369,7.0
1,18,3,4,13,1.0,4.242640687119285
0,5,-2,1,7,0.0,2.23606797749979
5,9,-3,2,11,3.0,5.0
-2,16,2,2,13,2.0,4.0
6,6,4,3,9,2.449489742783178,6.0
-10,17,-4,4,13,4.0,10.0
-4,-1,-4,1,9,1.0,4.0
1,-12,3,1,11,1.0,3.4641016151377544
7,-16,-3,3,9,3.0,7.0
1,-14,-1,4,13,1.0,3.7416573867739413
-4,-18,2,3,11,2.0,4.242640687119285
0,-5,2,1,7,0.0,2.23606797749979
0,-1,2,4,3,0.0,2.0
7,-2,5,3,13,1.4142135623730951,7.0
-3,4,-1,2,5,1.0,3.0
-2,19,6,2,15,2.0,6.0
-6,3,-2,4,7,1.7320508075688772,6.0
7,-9,-7,2,13,3.0,7.0
-1,-2,11,2,11,1.0,11.0
3,4,5,4,7,2.0,5.0
-6,1,0,3,7,0.0,6.0
-3,17,-3,3,11,3.0,4.123105625617661
11,0,5,1,21,0.0,11.0
-2,-14,10,3,13,2.0,10.0
4,8,6,3,9,2.8284271247461903,6.0
13,-14,-3,4,15,3.0,13.0
-3,-9,1,3,7,1.0,3.0
-10,-24,8,2,17,4.898979485566356,10.0
0,0,0,1,1,0.0,0.0
8,13,6,3,13,3.605551275463989,8.0
3,-4,5,1,9,2.0,5.0
2,0,-2,4,3,0.0,2.0
-2,-21,-2,4,17,2.0,4.58257569495584
5,1,-1,2,7,1.0,5.0
-8,20,-4,1,11,4.0,8.0
6,-20,-4,4,9,4.0,6.0
7,-15,-1,4,11,1.0,7.0
0,-2,-2,4,3,0.0,2.0
-8,-11,2,4,9,2.0,8.0
-4,-9,0,3,9,0.0,4.0
-8,19,-2,2,11,2.0,8.0
0,1,6,3,7,0.0,6.0
1,-2,1,1,5,1.0,1.4142135623730951
-1,-20,1,1,17,1.0,4.47213595499958
6,-2,8,1,17,1.4142135623730951,8.0
2,1,4,3,5,1.0,4.0
1,2,1,3,3,1.0,1.4142135623730951
-3,-3,3,1,5,1.7320508075688772,3.0
2,1,0,3,3,0.0,2.0
1,-12,-11,4,13,1.0,11.0
-10,39,-4,4,15,4.0,10.0
8,45,12,3,19,6.708203932499369,12.0
-1,2,3,3,5,1.0,3.0
4,2,4,3,7,1.4142135623730951,4.0
0,1,-8,4,9,0.0,8.0
2,0,-2,2,3,0.0,2.0
-6,12,-8,1,13,3.4641016151377544,8.0
5,-13,-1,1,9,1.0,5.0
-1,-10,7,4,9,1.0,7.0
2,3,-2,2,7,1.7320508075688772,2.0
-9,25,-3,4,11,3.0,9.0
5,-9,1,4,9,1.0,5.0
-2,-27,6,3,15,2.0,6.0
10,15,8,1,19,3.872983346207417,10.0
7,0,3,1,9,0.0,7.0
-5,11,7,4,15,3.3166247903554,7.0
4,2,-4,4,9,1.4142135623730951,4.0
7,29,5,2,11,5.0,7.0
0,-8,0,1,11,0.0,2.8284271247461903
4,-31,-4,2,15,4.0,5.5677643628300215
-9,3,3,2,13,1.7320508075688772,9.0
4,13,4,3,7,3.605551275463989,4.0
6,-13,-6,1,11,3.605551275463989,6.0
-3,7,1,1,9,1.0,3.0
2,-12,-6,1,7,2.0,6.0
8,10,2,3,9,2.0,8.0
-5,-10,7,2,11,3.1622776601683795,7.0
2,-2,8,3,11,1.4142135623730951,8.0
2,2,2,4,3,1.4142135623730951,2.0
4,-15,-4,3,7,3.872983346207417,4.0
-2,16,-10,1,11,2.0,10.0
3,-7,1,1,9,1.0,3.0
-4,-15,8,2,11,3.872983346207417,8.0
-1,14,5,2,11,1.0,5.0
-1,15,-1,4,13,1.0,3.872983346207417
-8,-12,4,4,11,3.4641016151377544,8.0
6,-29,-4,3,11,4.0,6.0
-4,-2,-2,1,7,1.4142135623730951,4.0
0,18,-6,4,11,0.0,6.0
-4,23,-4,3,11,4.0,4.795831523312719
-1,3,1,2,5,1.0,1.7320508075688772
3,-63,-15,4,25,3.0,15.0
1,18,3,3,13,1.0,4.242640687119285
0,-8,-2,3,9,0.0,2.8284271247461903
5,-11,-1,4,9,1.0,5.0
5,-14,-9,1,13,3.7416573867739413,9.0
1,-1,-3,2,3,1.0,3.0
1,-15,-5,2,9,1.0,5.0
-9,-26,1,2,13,1.0,9.0
2,-1,4,2,7,1.0,4.0
5,-16,-3,4,9,3.0,5.0
-5,-10,5,2,9,3.1622776601683795,5.0
3,-7,1,1,9,1.0,3.0
4,10,2,2,7,2.0,4.0
5,-17,-1,4,11,1.0,5.0
7,11,-1,3,11,1.0,7.0
2,-13,-8,2,9,2.0,8.0
-11,-18,5,2,15,4.242640687119285,11.0
-4,-11,8,3,11,3.3166247903554,8.0
5,-20,-1,1,13,1.0,5.0
-9,43,-7,4,15,6.557438524302,9.0
4,13,4,3,7,3.605551275463989,4.0
10,72,10,3,21,8.48528137423857,10.0
-4,7,2,1,9,2.0,4.0
-5,4,-1,4,5,1.0,5.0
3,-6,-1,3,5,1.0,3.0
4,47,14,3,23,4.0,14.0
-5,-9,1,3,7,1.0,5.0
7,1,1,3,7,1.0,7.0
4,-18,2,1,15,2.0,4.242640687119285
6,-14,-2,2,9,2.0,6.0
8,35,4,1,15,4.0,8.0
-3,22,-9,2,13,3.0,9.0
-7,-1,3,4,9,1.0,7.0
-1,0,-1,4,1,0.0,1.0
-4,-13,4,2,7,3.605551275463989,4.0
0,33,-8,4,17,0.0,8.0
5,-5,-1,2,5,1.0,5.0
8,29,4,1,11,4.0,8.0
11,46,5,3,17,5.0,11.0
-3,-3,-3,2,7,1.7320508075688772,3.0
9,-5,-5,3,15,2.23606797749979,9.0
4,3,0,1,5,0.0,4.0
1,10,3,4,9,1.0,3.1622776601683795
6,11,2,3,7,2.0,6.0
-6,-12,4,2,9,3.4641016151377544,6.0
-1,8,11,2,15,1.0,11.0
-4,-3,-8,2,13,1.7320508075688772,8.0
8,46,12,3,19,6.782329983125268,12.0
-5,-12,-3,3,13,3.0,5.0
-14,-17,2,2,17,2.0,14.0
-4,-4,-2,3,7,2.0,4.0
9,7,5,1,15,2.6457513110645907,9.0
5,-9,3,1,11,3.0,5.0
3,0,-1,2,3,0.0,3.0
-7,1,-1,1,7,1.0,7.0
5,7,1,2,7,1.0,5.0
2,4,8,3,9,2.0,8.0
-1,-12,7,3,9,1.0,7.0
-3,4,-1,1,5,1.0,3.0
7,39,5,2,13,5.0,7.0
5,20,3,3,9,3.0,5.0
-12,25,0,4,17,0.0,12.0
-9,-1,1,4,9,1.0,9.0
-7,-20,3,3,9,3.0,7.0
3,-6,1,2,7,1.0,3.0
6,30,4,3,11,4.0,6.0
-2,14,2,4,13,2.0,3.7416573867739413
1,6,5,3,7,1.0,5.0
8,-13,0,4,11,0.0,8.0
-6,-10,2,2,7,2.0,6.0
2,5,-2,4,7,2.0,2.23606797749979
6,-5,2,4,9,2.0,6.0
3,9,1,3,7,1.0,3.0
6,7,2,1,7,2.0,6.0
6,8,4,1,9,2.8284271247461903,6.0
4,-17,0,3,13,0.0,4.123105625617661
7,36,11,4,17,6.0,11.0
3,-17,-3,1,11,3.0,4.123105625617661
-11,-70,9,3,19,8.366600265340756,11.0
1,-4,11,3,13,1.0,11.0
-2,5,0,2,7,0.0,2.23606797749979
7,-31,-3,4,13,3.0,7.0
7,25,7,3,13,5.0,7.0
0,9,0,3,11,0.0,3.0
0,-9,6,2,9,0.0,6.0
-2,-16,6,2,9,2.0,6.0
-4,-15,8,1,11,3.872983346207417,8.0
-4,-21,6,3,9,4.0,6.0
1,2,-1,3,5,1.0,1.4142135623730951
-8,-7,-2,2,11,2.0,8.0
-1,-10,9,3,11,1.0,9.0
0,-6,4,3,7,0.0,4.0
-3,-19,-3,4,19,3.0,4.358898943540674
-2,-9,6,3,7,2.0,6.0
-4,-7,4,3,7,2.6457513110645907,4.0
0,-26,-8,2,15,0.0,8.0
4,16,4,1,7,4.0,4.0
1,-6,7,4,9,1.0,7.0
8,12,4,4,11,3.4641016151377544,8.0
6,29,4,1,13,4.0,6.0
-2,0,-4,2,5,0.0,4.0
7,7,3,1,9,2.6457513110645907,7.0
-1,27,-11,4,15,1.0,11.0
10,-6,2,4,13,2.0,10.0
-9,-12,1,3,11,1.0,9.0
-10,23,0,2,15,0.0,10.0
-5,8,-5,2,9,2.8284271247461903,5.0
-2,22,-4,4,13,2.0,4.69041575982343
-8,30,-8,3,15,5.477225575051661,8.0
0,-15,-8,2,11,0.0,8.0
1,-4,3,4,7,1.0,3.0
9,34,1,2,15,1.0,9.0
9,-10,3,3,15,3.0,9.0
-2,-6,-8,4,11,2.0,8.0
8,-2,2,4,11,1.4142135623730951,8.0
4,14,12,3,15,3.7416573867739413,12.0
-3,-15,5,3,7,3.0,5.0
2,12,2,4,9,2.0,3.4641016151377544
-4,7,0,2,7,0.0,4.0
-2,6,-2,2,5,2.0,2.449489742783178
1,15,7,1,11,1.0,7.0
-2,15,-4,4,9,2.0,4.0
6,-9,-2,4,7,2.0,6.0
3,1,-1,4,5,1.0,3.0
-6,0,-4,4,9,0.0,6.0
9,-44,-1,4,23,1.0,9.0
0,1,2,4,3,0.0,2.0
5,8,-5,3,13,2.8284271247461903,5.0
0,3,-10,4,11,0.0,10.0
-14,15,-6,4,23,3.872983346207417,14.0
-8,11,-4,2,11,3.3166247903554,8.0
6,-1,-8,4,15,1.0,8.0
-2,5,10,2,13,2.0,10.0
3,-5,-3,1,5,2.23606797749979,3.0
-6,-31,6,4,11,5.5677643628300215,6.0
-1,5,1,4,7,1.0,2.23606797749979
-6,-10,-6,2,15,3.1622776601683795,6.0
-3,-10,1,3,9,1.0,3.1622776601683795
-6,-8,-2,3,11,2.0,6.0
-12,-29,2,4,19,2.0,12.0
1,-22,3,4,17,1.0,4.69041575982343
3,3,1,1,3,1.0,3.0
0,-4,-4,3,5,0.0,4.0
-5,-2,1,3,5,1.0,5.0
-1,13,-11,4,13,1.0,11.0
-2,4,0,2,5,0.0,2.0
-8,-17,-2,3,15,2.0,8.0
-5,27,-3,4,15,3.0,5.196152422706632
2,13,4,1,9,2.0,4.0
4,-5,-4,4,7,2.23606797749979,4.0
6,-26,-6,1,11,5.0990195135927845,6.0
2,-3,-4,3,5,1.7320508075688772,4.0
5,4,-7,1,15,2.0,7.0
-4,-6,0,2,7,0.0,4.0
-3,-6,1,1,5,1.0,3.0
-4,3,6,1,11,1.7320508075688772,6.0
-10,-5,-2,1,13,2.0,10.0
7,4,1,4,7,1.0,7.0
-3,35,-9,4,15,3.0,9.0
0,-3,-2,3,5,0.0,2.0
0,3,0,2,7,0.0,1.7320508075688772
8,33,0,4,19,0.0,8.0
4,19,2,2,11,2.0,4.358898943540674
-4,-22,6,3,9,4.0,6.0
5,-14,3,4,15,3.0,5.0
5,36,9,3,13,5.0,9.0
2,-3,2,1,7,1.7320508075688772,2.0
1,1,-3,3,5,1.0,3.0
5,-21,-9,4,13,4.58257569495584,9.0
9,-51,-3,1,19,3.0,9.0
-5,0,-3,2,7,0.0,5.0
-3,7,1,3,9,1.0,3.0
-1,14,-5,4,9,1.0,5.0
1,1,-7,1,9,1.0,7.0
2,-17,4,1,19,2.0,4.123105625617661
0,1,0,3,3,0.0,1.0
-1,-3,-7,1,9,1.0,7.0
-4,-12,4,1,7,3.4641016151377544,4.0
-1,13,-7,4,9,1.0,7.0
-4,-1,0,3,5,0.0,4.0
-4,-8,6,1,9,2.8284271247461903,6.0
0,-8,2,2,9,0.0,2.8284271247461903
-4,-3,4,2,7,1.7320508075688772,4.0
-2,-5,4,1,5,2.0,4.0
8,-26,-6,2,13,5.0990195135927845,8.0
2,-8,2,4,9,2.0,2.8284271247461903
10,-27,-2,4,17,2.0,10.0
-1,-1,-1,1,3,1.0,1.0
-1,-5,1,1,7,1.0,2.23606797749979
-7,0,-1,1,7,0.0,7.0
0,-5,-2,2,7,0.0,2.23606797749979
6,-30,-2,4,13,2.0,6.0
-2,2,8,3,11,1.4142135623730951,8.0
4,35,8,2,13,4.0,8.0
0,-8,0,3,11,0.0,2.8284271247461903
-1,-5,-3,2,7,1.0,3.0
-4,8,-6,2,9,2.8284271247461903,6.0
-5,19,-5,2,9,4.358898943540674,5.0
1,-4,1,3,7,1.0,2.0
2,-1,0,4,3,0.0,2.0
-1,11,-7,1,9,1.0,7.0
-5,-4,-3,3,9,2.0,5.0
-1,-6,-1,2,9,1.0,2.449489742783178
9,-6,1,2,11,1.0,9.0
6,-21,-2,4,11,2.0,6.0
13,37,5,3,25,5.0,13.0
1,-9,1,1,11,1.0,3.0
3,3,5,1,7,1.7320508075688772,5.0
-1,-16,-1,3,17,1.0,4.0
11,-4,-1,1,13,1.0,11.0
2,-12,0,2,11,0.0,3.4641016151377544
6,6,6,1,11,2.449489742783178,6.0
2,-22,-2,4,17,2.0,4.69041575982343
0,-15,-2,2,13,0.0,3.872983346207417
10,29,0,4,15,0.0,10.0
-1,-24,11,1,15,1.0,11.0
5,21,-1,1,17,1.0,5.0
0,-5,2,1,7,0.0,2.23606797749979
-3,-9,9,3,11,3.0,9.0
-7,-24,3,4,11,3.0,7.0
-6,10,0,4,9,0.0,6.0
-5,-1,5,4,9,1.0,5.0
2,15,0,3,13,0.0,3.872983346207417
-10,1,0,2,11,0.0,10.0
3,-50,-11,1,17,3.0,11.0
-1,1,-7,4,7,1.0,7.0
7,-1,-1,4,7,1.0,7.0
-1,-23,-9,3,19,1.0,9.0
-3,16,-3,1,9,3.0,4.0
3,-17,-3,4,11,3.0,4.123105625617661
-4,-24,0,2,15,0.0,4.898979485566356
-5,-20,5,2,9,4.47213595499958,5.0
2,-5,0,1,7,0.0,2.23606797749979
-3,11,-3,2,7,3.0,3.3166247903554
-3,-6,-1,2,7,1.0,3.0
-8,-17,2,3,11,2.0,8.0
-3,-1,3,3,5,1.0,3.0
-2,4,-2,4,3,2.0,2.0
3,1,-5,1,9,1.0,5.0
3,0,-3,4,5,0.0,3.0
-1,-8,9,3,9,1.0,9.0
4,3,0,1,5,0.0,4.0
-1,8,-7,4,9,1.0,7.0
1,-15,-3,2,11,1.0,3.872983346207417
-6,-31,8,3,13,5.5677643628300215,8.0
-1,-3,1,3,5,1.0,1.7320508075688772
-6,15,-2,1,9,2.0,6.0
-6,-29,10,3,17,5.385164807134504,10.0
0,-7,-2,2,9,0.0,2.6457513110645907
4,11,6,3,9,3.3166247903554,6.0
3,3,-5,3,9,1.7320508075688772,5.0
-5,-21,5,1,9,4.58257569495584,5.0
-4,6,-4,3,7,2.449489742783178,4.0
-5,12,-9,2,13,3.4641016151377544,9.0
6,-32,-6,4,11,5.656854249492381,6.0
-1,-8,-1,4,9,1.0,2.8284271247461903
0,-6,0,4,9,0.0,2.449489742783178
5,3,3,3,7,1.7320508075688772,5.0
-2,9,0,3,9,0.0,3.0
-7,7,7,4,19,2.6457513110645907,7.0
5,-14,-5,1,9,3.7416573867739413,5.0
-5,-17,1,1,11,1.0,5.0
-3,-8,1,2,7,1.0,3.0
7,12,-1,1,11,1.0,7.0
0,-1,8,1,9,0.0,8.0
-6,-50,10,1,15,6.0,10.0
-8,-2,-2,3,11,1.4142135623730951,8.0
-3,8,-1,4,7,1.0,3.0
-2,24,-4,2,15,2.0,4.898979485566356
4,20,4,4,9,4.0,4.47213595499958
-5,-16,1,3,11,1.0,5.0
-3,12,9,2,15,3.0,9.0
0,24,-6,1,13,0.0,6.0
-1,2,7,1,9,1.0,7.0
1,9,1,2,9,1.0,3.0
-9,3,3,4,13,1.7320508075688772,9.0
-1,-19,9,4,13,1.0,9.0
-10,23,-4,3,13,4.0,10.0
-7,-1,-3,2,11,1.0,7.0
-1,0,-3,4,3,0.0,3.0
-11,-51,5,1,15,5.0,11.0
7,-31,-5,4,13,5.0,7.0
0,-7,2,3,9,0.0,2.6457513110645907
-9,33,-9,4,17,5.744562646538029,9.0
-7,-48,11,2,21,6.928203230275509,11.0
-8,2,0,3,9,0.0,8.0
11,18,1,1,13,1.0,11.0
-2,-10,-2,4,11,2.0,3.1622776601683795
2,8,0,3,9,0.0,2.8284271247461903
-4,9,-2,2,7,2.0,4.0
-4,-27,4,4,13,4.0,5.196152422706632
-2,15,-6,4,9,2.0,6.0
-2,-7,-6,2,11,2.0,6.0
0,5,0,1,9,0.0,2.23606797749979
1,-11,7,3,11,1.0,7.0
-11,5,3,2,17,2.23606797749979,11.0
3,-4,7,3,11,2.0,7.0
2,-13,6,1,13,2.0,6.0
-5,-10,9,1,13,3.1622776601683795,9.0
-6,2,0,1,7,0.0,6.0
1,0,-5,4,5,0.0,5.0
-3,8,-7,2,9,2.8284271247461903,7.0
-6,13,-2,1,9,2.0,6.0
9,6,-1,4,11,1.0,9.0
-3,4,-7,3,9,2.0,7.0
1,-11,-9,2,11,1.0,9.0
-1,8,1,1,9,1.0,2.8284271247461903
5,-9,-5,1,9,3.0,5.0
-8,-35,4,2,13,4.0,8.0
-10,-44,6,2,15,6.0,10.0
3,-28,-7,2,13,3.0,7.0
3,-6,-5,1,7,2.449489742783178,5.0
0,8,-10,1,11,0.0,10.0
-7,19,-3,2,9,3.0,7.0
-14,-9,2,2,15,2.0,14.0
-11,3,1,2,13,1.0,11.0
-3,24,-5,4,13,3.0,5.0
4,10,0,2,9,0.0,4.0
-5,-24,7,2,11,4.898979485566356,7.0
-1,2,-3,3,3,1.0,3.0
-4,4,-4,1,7,2.0,4.0
-2,-18,6,4,9,2.0,6.0
5,-12,-1,3,9,1.0,5.0
-1,-25,-7,2,17,1.0,7.0
